RA67230;12498;06:26;25MAR22;LEng;86.4;91.3;795;0.9;82;78;3076;3175;OFF;ON;ON;178.6;32;6.6
RA67230;12498;06:26;25MAR22;REng;86.5;91.8;804;1.4;82;72;3088;3175;OFF;ON;ON;178.6;32;6.6
RA67230;12497;04:30;25MAR22;LEng;87.6;91.1;778;0.9;83;69;3136;10;OFF;OFF;OFF;179.2;308;1.7
RA67230;12497;04:30;25MAR22;REng;87.5;91.6;787;1.2;86;63;3088;10;OFF;OFF;OFF;179.2;308;1.7
RA67230;12496;22:57;24MAR22;LEng;87.5;91.6;784;0.7;81;79;3136;2739;OFF;OFF;OFF;173.3;56;6.3
RA67230;12496;22:57;24MAR22;REng;87.5;92.0;795;1.2;81;73;3092;2739;OFF;OFF;OFF;173.3;56;6.3
RA67230;12495;21:23;24MAR22;LEng;86.9;91.2;779;0.6;84;71;3032;10;OFF;OFF;OFF;174.8;400;5.8
RA67230;12495;21:23;24MAR22;REng;87.0;91.9;789;1.4;85;65;3000;10;OFF;OFF;OFF;174.8;400;5.8
RA67230;12494;16:47;24MAR22;LEng;87.1;92.1;790;0.6;81;85;2972;6604;OFF;OFF;OFF;179.7;608;12.5
RA67230;12494;16:47;24MAR22;REng;87.4;92.6;802;1.6;80;78;2940;6604;OFF;OFF;OFF;179.7;608;12.5
RA67230;12493;13:36;24MAR22;LEng;87.0;90.8;768;0.6;82;75;3104;7461;OFF;OFF;OFF;179.4;468;0.3
RA67230;12493;13:36;24MAR22;REng;86.8;91.2;777;1.1;82;66;2948;7461;OFF;OFF;OFF;179.4;468;0.3
RA67230;12492;10:30;24MAR22;LEng;87.9;92.7;798;0.6;78;90;3040;2532;OFF;OFF;OFF;185.7;608;13.8
RA67230;12492;10:30;24MAR22;REng;88.5;93.2;815;1.6;77;82;3084;2532;OFF;OFF;OFF;185.7;608;13.8
RA67230;12491;08:29;24MAR22;LEng;86.3;91.5;774;0.5;80;82;2964;2421;OFF;OFF;OFF;185.1;384;9.0
RA67230;12491;08:29;24MAR22;REng;86.9;92.1;788;1.3;77;76;3008;2421;OFF;OFF;OFF;185.1;384;9.0
RA67230;12490;06:57;24MAR22;LEng;85.7;91.2;769;0.9;81;81;2836;2406;OFF;OFF;OFF;177.5;608;9.0
RA67230;12490;06:57;24MAR22;REng;86.1;91.7;783;1.5;80;75;2908;2406;OFF;OFF;OFF;177.5;608;9.0
RA67230;12489;05:06;24MAR22;LEng;86.7;90.5;769;0.5;86;66;3064;10;OFF;OFF;OFF;183.6;404;1.0
RA67230;12489;05:06;24MAR22;REng;86.9;91.1;781;1.1;86;58;2996;10;OFF;OFF;OFF;183.6;404;1.0
