RA67229;07853;04:52;29SEP20;REng;89.3;93.9;836;1.3;77;85;3276;3104;OFF;OFF;OFF;184.0;404;15.5
RA67229;07852;03:04;29SEP20;LEng;89.2;92.1;805;0.3;87;68;3336;10;OFF;OFF;OFF;180.6;248;14.7
RA67229;07852;03:04;29SEP20;REng;89.0;93.4;836;1.1;84;70;3324;10;OFF;OFF;OFF;180.6;248;14.7
RA67229;07851;18:56;28SEP20;LEng;89.8;92.5;808;0.2;80;83;3360;3114;OFF;OFF;OFF;182.8;400;15.2
RA67229;07851;18:56;28SEP20;REng;89.3;93.9;838;1.2;76;86;3308;3114;OFF;OFF;OFF;182.8;400;15.2
RA67229;07850;17:05;28SEP20;LEng;89.0;92.5;807;0.5;86;70;3288;10;OFF;OFF;OFF;183.8;116;16.5
RA67229;07850;17:05;28SEP20;REng;88.6;93.6;838;1.3;83;73;3300;10;OFF;OFF;OFF;183.8;116;16.5
RA67229;07849;05:57;28SEP20;LEng;89.6;92.3;805;0.2;80;82;3380;3170;OFF;OFF;OFF;177.0;116;12.5
RA67229;07849;05:57;28SEP20;REng;89.3;93.6;831;1.2;77;83;3376;3170;OFF;OFF;OFF;177.0;116;12.5
RA67229;07848;03:50;28SEP20;LEng;87.2;90.9;776;0.3;85;68;3132;10;OFF;OFF;OFF;176.4;164;9.1
RA67229;07848;03:50;28SEP20;REng;87.2;92.2;807;1.1;85;66;3064;10;OFF;OFF;OFF;176.4;164;9.1
RA67229;07847;18:55;27SEP20;LEng;88.9;92.5;803;0.2;80;86;3288;3097;OFF;OFF;OFF;180.1;452;17.1
RA67229;07847;18:55;27SEP20;REng;89.0;93.9;841;1.1;77;87;3288;3097;OFF;OFF;OFF;180.1;452;17.1
RA67229;07846;17:03;27SEP20;LEng;88.0;92.1;798;0.4;82;78;3220;10;OFF;OFF;OFF;177.5;164;17.1
RA67229;07846;17:03;27SEP20;REng;87.9;93.6;829;0.9;81;78;3156;10;OFF;OFF;OFF;177.5;164;17.1
RA67229;07845;13:00;27SEP20;LEng;88.9;92.8;809;0.4;77;92;3260;7227;OFF;OFF;OFF;177.7;452;21.4
RA67229;07845;13:00;27SEP20;REng;88.3;93.9;840;1.1;73;93;3148;7227;OFF;OFF;OFF;177.7;452;21.4
RA67229;07844;09:44;27SEP20;LEng;89.5;92.0;794;0.4;81;76;3368;7377;OFF;OFF;OFF;193.3;132;11.1
RA67229;07844;09:44;27SEP20;REng;89.5;93.4;826;1.4;80;76;3272;7377;OFF;OFF;OFF;193.3;132;11.1
RA67229;07843;06:39;27SEP20;LEng;89.3;92.6;802;0.6;77;86;3312;2978;OFF;OFF;OFF;185.1;372;16.0
RA67229;07843;06:39;27SEP20;REng;89.4;93.8;834;1.2;76;86;3332;2978;OFF;OFF;OFF;185.1;372;16.0
RA67229;07842;04:47;27SEP20;LEng;88.2;91.5;788;0.3;88;67;3256;10;OFF;OFF;OFF;179.8;220;12.0
RA67229;07842;04:47;27SEP20;REng;88.3;92.8;819;1.1;82;68;3212;10;OFF;OFF;OFF;179.8;220;12.0
RA67229;07841;18:15;26SEP20;LEng;89.2;92.8;812;0.4;82;82;3284;5191;OFF;OFF;OFF;181.2;136;20.0
RA67229;07841;18:15;26SEP20;REng;89.5;94.2;843;1.2;79;84;3312;5191;OFF;OFF;OFF;181.2;136;20.0
RA67229;07840;15:57;26SEP20;LEng;89.5;92.1;809;0.4;85;78;3332;4782;OFF;ON;OFF;174.2;576;12.0
RA67229;07840;15:57;26SEP20;REng;89.1;93.3;834;1.2;79;79;3328;4782;OFF;ON;OFF;174.2;576;12.0
RA67229;07839;13:31;26SEP20;LEng;91.2;94.3;842;0.5;82;90;3488;3165;OFF;OFF;OFF;180.0;224;25.9
RA67229;07839;13:31;26SEP20;REng;89.9;95.1;856;1.2;77;91;3284;3165;OFF;OFF;OFF;180.0;224;25.9
RA67229;07838;11:44;26SEP20;LEng;90.4;93.7;836;0.3;86;73;3408;10;OFF;OFF;OFF;182.5;248;23.8
RA67229;07838;11:44;26SEP20;REng;90.2;94.9;861;1.2;85;75;3340;10;OFF;OFF;OFF;182.5;248;23.8
RA67229;07837;10:55;24SEP20;LEng;90.5;93.7;838;0.2;78;89;3348;7419;OFF;OFF;OFF;170.0;544;24.9
RA67229;07837;10:55;24SEP20;REng;89.4;94.6;852;1.1;78;91;3176;7419;OFF;OFF;OFF;170.0;544;24.9
RA67229;07836;07:47;24SEP20;LEng;89.9;92.7;815;0.4;84;78;3312;7071;OFF;OFF;OFF;179.1;956;15.2
RA67229;07836;07:47;24SEP20;REng;89.7;94.0;835;1.1;81;80;3296;7071;OFF;OFF;OFF;179.1;956;15.2
RA67229;07835;05:02;24SEP20;LEng;89.1;92.3;803;0.3;77;83;3316;2995;OFF;OFF;OFF;189.1;536;15.6
RA67229;07835;05:02;24SEP20;REng;89.3;93.8;833;1.1;78;82;3276;2995;OFF;OFF;OFF;189.1;536;15.6
RA67229;07834;03:12;24SEP20;LEng;86.0;90.5;787;0.3;88;66;3060;10;OFF;ON;ON;177.1;488;9.5
RA67229;07834;03:12;24SEP20;REng;85.6;91.8;811;0.8;86;65;3000;10;OFF;ON;ON;177.1;488;9.5
RA67229;07833;06:11;23SEP20;LEng;88.7;92.3;798;0.3;79;84;3188;2630;OFF;OFF;OFF;175.2;716;15.7
RA67229;07833;06:11;23SEP20;REng;88.4;93.4;824;1.1;76;87;3116;2630;OFF;OFF;OFF;175.2;716;15.7
RA67229;07832;04:29;23SEP20;LEng;88.6;91.6;793;0.3;85;71;3240;10;OFF;OFF;OFF;179.9;552;11.9
RA67229;07832;04:29;23SEP20;REng;88.2;92.8;819;1.1;82;71;3156;10;OFF;OFF;OFF;179.9;552;11.9
